FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,2010,2018,2020
A,Annual,ARM,Armenia,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.916808724,0.933715045,0.935094476
A,Annual,ARM,Armenia,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.810817957,0.824984312,0.828158975
A,Annual,ARM,Armenia,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.867673755,0.883577228,0.885818601
A,Annual,ARM,Armenia,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,11.62581253,11.51742172
A,Annual,ARM,Armenia,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,11.17379475,11.07023716
A,Annual,ARM,Armenia,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,11.38680267,11.27987003
A,Annual,ARM,Armenia,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.606254578,0.603098571
A,Annual,ARM,Armenia,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.558102667,0.555849493
A,Annual,ARM,Armenia,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.581725955,0.578998804
A,Annual,ARM,Armenia,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.594755709,0.591697335
A,Annual,ARM,Armenia,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.546420634,0.544232786
A,Annual,ARM,Armenia,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.571879506,0.569216192
A,Annual,ARM,Armenia,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.61713326,0.613887012
A,Annual,ARM,Armenia,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.569255114,0.566902578
A,Annual,ARM,Armenia,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.591332138,0.58853209
A,Annual,ARM,Armenia,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,8.328183174,8.250536919
A,Annual,ARM,Armenia,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,7.840401649,7.767737865
A,Annual,ARM,Armenia,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,8.070409775,7.9946208
A,Annual,ARM,Armenia,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.800305188,0.922400415,0.922400415
A,Annual,ARM,Armenia,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.783171594,0.891441584,0.891441584
A,Annual,ARM,Armenia,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.791368365,0.906010509,0.906010509
A,Annual,ARM,Armenia,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.983573854,0.988448441,0.988984466
A,Annual,ARM,Armenia,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.979509771,0.985609233,0.98633045
A,Annual,ARM,Armenia,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.981477737,0.986994922,0.98761934
A,Annual,ARM,Armenia,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,447.720459,447.720459
A,Annual,ARM,Armenia,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,438.5485229,438.5485229
A,Annual,ARM,Armenia,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,442.9694519,442.9694519
A,Annual,ATG,Antigua and Barbuda,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.917986572,0.91581136,0.917915642
A,Annual,ATG,Antigua and Barbuda,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.858989775,0.871907949,0.874258518
A,Annual,ATG,Antigua and Barbuda,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.889810145,0.894959629,0.897207558
A,Annual,ATG,Antigua and Barbuda,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,12.91444111,13.29994965
A,Annual,ATG,Antigua and Barbuda,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,12.6448288,12.65161324
A,Annual,ATG,Antigua and Barbuda,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,12.77710342,12.96755981
A,Annual,ATG,Antigua and Barbuda,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.597584546,0.625670254
A,Annual,ATG,Antigua and Barbuda,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.559216917,0.567577779
A,Annual,ATG,Antigua and Barbuda,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.57821697,0.5957039
A,Annual,ATG,Antigua and Barbuda,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.584537923,0.610595584
A,Annual,ATG,Antigua and Barbuda,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.546115041,0.553666532
A,Annual,ATG,Antigua and Barbuda,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.568297505,0.58408004
A,Annual,ATG,Antigua and Barbuda,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.610243797,0.640509725
A,Annual,ATG,Antigua and Barbuda,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.571450889,0.581206918
A,Annual,ATG,Antigua and Barbuda,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.588229001,0.607414603
A,Annual,ATG,Antigua and Barbuda,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,8.327854156,8.881822586
A,Annual,ATG,Antigua and Barbuda,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,7.870927334,8.033772469
A,Annual,ATG,Antigua and Barbuda,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,8.093483925,8.444421768
A,Annual,ATG,Antigua and Barbuda,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.991358697,0.993889272,0.994124472
A,Annual,ATG,Antigua and Barbuda,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.989501476,0.99275285,0.993029118
A,Annual,ATG,Antigua and Barbuda,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.990409434,0.993308008,0.993558526
A,Annual,ATG,Antigua and Barbuda,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,403.0300903,417.3804932
A,Annual,ATG,Antigua and Barbuda,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,389.0388489,396.8749084
A,Annual,ATG,Antigua and Barbuda,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,395.8977966,406.9974365
A,Annual,AUS,Australia,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.953902483,0.958792925,0.960026324
A,Annual,AUS,Australia,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.920856237,0.929815054,0.932335913
A,Annual,AUS,Australia,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.93724215,0.944260776,0.946141779
A,Annual,AUS,Australia,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,12.92679977,13.62022209,13.62022209
A,Annual,AUS,Australia,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,12.84379482,13.58345413,13.58345413
A,Annual,AUS,Australia,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,12.88420105,13.60144329,13.60144329
A,Annual,AUS,Australia,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.771355629,0.795295954,0.783872068
A,Annual,AUS,Australia,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.738740683,0.766766429,0.757117152
A,Annual,AUS,Australia,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.754843771,0.78083396,0.770239532
A,Annual,AUS,Australia,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.763750196,0.784779489,0.774503231
A,Annual,AUS,Australia,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.730910361,0.754507244,0.745822191
A,Annual,AUS,Australia,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.748167396,0.771554112,0.761949003
A,Annual,AUS,Australia,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.779348552,0.805662453,0.792926669
A,Annual,AUS,Australia,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.746360183,0.778917968,0.768099308
A,Annual,AUS,Australia,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.761585951,0.789870024,0.777968049
A,Annual,AUS,Australia,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,11.18475533,11.51582336,11.32435608
A,Annual,AUS,Australia,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.92627907,11.30386734,11.1243391
A,Annual,AUS,Australia,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,11.05632496,11.40921974,11.22250462
A,Annual,AUS,Australia,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.995715499,0.996598899,0.99664253
A,Annual,AUS,Australia,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.994768143,0.995942533,0.995994747
A,Annual,AUS,Australia,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.995229304,0.996263206,0.996311367
A,Annual,AUS,Australia,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,540.7736206,528.434082,519.6480713
A,Annual,AUS,Australia,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,531.6905518,520.1119385,511.851532
A,Annual,AUS,Australia,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,536.331543,524.2651367,515.6853638
A,Annual,AUT,Austria,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.951332986,0.955746889,0.95684433
A,Annual,AUT,Austria,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.903967619,0.917463303,0.918053627
A,Annual,AUT,Austria,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.927431643,0.936358631,0.937184393
A,Annual,AUT,Austria,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.47835445,13.46689415,13.46689415
A,Annual,AUT,Austria,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.44814777,13.39042759,13.39042759
A,Annual,AUT,Austria,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.46289825,13.42759895,13.42759895
A,Annual,AUT,Austria,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.753172815,0.779697299,0.761190295
A,Annual,AUT,Austria,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.722867131,0.758228123,0.733019888
A,Annual,AUT,Austria,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.737782121,0.768673122,0.746739745
A,Annual,AUT,Austria,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.741839468,0.769048452,0.749268651
A,Annual,AUT,Austria,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.712619543,0.746416748,0.720291674
A,Annual,AUT,Austria,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.729651451,0.759722769,0.737196565
A,Annual,AUT,Austria,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.765013695,0.790127218,0.773455381
A,Annual,AUT,Austria,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.733180523,0.770269394,0.745951056
A,Annual,AUT,Austria,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.746128142,0.777316034,0.756520212
A,Annual,AUT,Austria,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.90252876,11.29092407,10.98102474
A,Annual,AUT,Austria,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.78644562,11.26295948,10.83462048
A,Annual,AUT,Austria,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.84502411,11.27558804,10.90620518
A,Annual,AUT,Austria,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.996114492,0.996770203,0.996823192
A,Annual,AUT,Austria,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.995255709,0.996079981,0.996149898
A,Annual,AUT,Austria,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.995673358,0.996415019,0.996477246
A,Annual,AUT,Austria,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,505.557312,524.0130005,509.6305542
A,Annual,AUT,Austria,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,501.2979126,525.7001343,505.7073669
A,Annual,AUT,Austria,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,503.4681396,524.8326416,507.6393738
A,Annual,AZE,Azerbaijan,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.910624683,0.910116076,0.911737084
A,Annual,AZE,Azerbaijan,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.817528248,0.84967792,0.851323843
A,Annual,AZE,Azerbaijan,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.864685953,0.880382419,0.881958127
A,Annual,AZE,Azerbaijan,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.59539127,12.44501495,12.40010738
A,Annual,AZE,Azerbaijan,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.77926826,12.36860085,12.48019505
A,Annual,AZE,Azerbaijan,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.69362926,12.40465355,12.44378662
A,Annual,AZE,Azerbaijan,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.508597791,0.645950556,0.587314665
A,Annual,AZE,Azerbaijan,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.48643285,0.613982618,0.56843704
A,Annual,AZE,Azerbaijan,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.497457385,0.629312158,0.577767551
A,Annual,AZE,Azerbaijan,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.495958,0.624517441,0.569717884
A,Annual,AZE,Azerbaijan,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.472579867,0.592488468,0.549915612
A,Annual,AZE,Azerbaijan,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.485709608,0.609901905,0.56163913
A,Annual,AZE,Azerbaijan,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.520670831,0.664292634,0.602782309
A,Annual,AZE,Azerbaijan,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.499341547,0.633723199,0.584461212
A,Annual,AZE,Azerbaijan,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.50852412,0.646149397,0.591151416
A,Annual,AZE,Azerbaijan,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,6.880856037,9.543850899,8.331981659
A,Annual,AZE,Azerbaijan,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,6.870874405,9.223233223,8.23357296
A,Annual,AZE,Azerbaijan,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,6.878967762,9.37348938,8.281513214
A,Annual,AZE,Azerbaijan,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.754012465,0.824696481,0.824696481
A,Annual,AZE,Azerbaijan,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.71749711,0.82026428,0.82026428
A,Annual,AZE,Azerbaijan,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.734525204,0.8222754,0.8222754
A,Annual,AZE,Azerbaijan,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.965856612,0.979410231,0.980643392
A,Annual,AZE,Azerbaijan,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.959079266,0.974904239,0.976425767
A,Annual,AZE,Azerbaijan,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.962363541,0.977119386,0.978476584
A,Annual,AZE,Azerbaijan,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,405.8873291,479.3009338,419.9551086
A,Annual,AZE,Azerbaijan,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,398.3847656,466.0608521,412.3319702
A,Annual,AZE,Azerbaijan,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,402.0482178,472.276886,415.9461975
A,Annual,BDI,Burundi,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.707745314,0.742643416,0.751087248
A,Annual,BDI,Burundi,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.652335048,0.685258329,0.693440497
A,Annual,BDI,Burundi,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.680490136,0.714626074,0.722941101
A,Annual,BDI,Burundi,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,6.240421772,8.191820145,7.907243729
A,Annual,BDI,Burundi,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,6.589616299,7.716154099,7.369833469
A,Annual,BDI,Burundi,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,6.418194771,7.953445435,7.635571957
A,Annual,BDI,Burundi,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.346108317,0.406873167,0.403796822
A,Annual,BDI,Burundi,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.339669853,0.373819798,0.370230347
A,Annual,BDI,Burundi,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.34287551,0.389574796,0.386170626
A,Annual,BDI,Burundi,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.331455201,0.38356337,0.380173892
A,Annual,BDI,Burundi,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.323963016,0.350851953,0.346654117
A,Annual,BDI,Burundi,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.329696119,0.368116081,0.364378214
A,Annual,BDI,Burundi,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.36056909,0.42878437,0.425673008
